what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1558623033167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1558623043745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1558623043932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623141807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623141823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623141854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623165182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623166713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623168448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623174495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623174495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623176682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623182557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623183401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623184448
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623184948
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1558623334885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623339073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623371979
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623373885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623378651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623380542
started,bundle,org.eclipse.m2e.editor,1.2.0.20120903-1050,"org.eclipse.m2e.editor",1558623380667
opened,editor,org.eclipse.m2e.editor,1.2.0.20120903-1050,"org.eclipse.m2e.editor.MavenPomEditor",1558623383542
activated,editor,org.eclipse.m2e.editor,1.2.0.20120903-1050,"org.eclipse.m2e.editor.MavenPomEditor",1558623383870
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558623383885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623453104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623454432
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1558623454495
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558623454495
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1558623542807
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1558623548995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623549885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623552260
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623552385
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558623552385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1558623560620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623561713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623564229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623565010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1558623574667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623575870
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1558623579385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623580010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623582557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623583698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623585026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623585901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1558623595667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623596385
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1558623619198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623621182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623801073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623802151
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623802229
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623802323
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558623802323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1558623811854
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1558623814151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623820526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623822245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623822260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623823057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623823510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623833323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623834479
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623834573
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623834635
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558623834635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623838760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623838776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623839604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623840120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623866432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623867963
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1558623868026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623892745
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1558623895104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623895635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1558623897182
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1558623899167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623899604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623901870
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623920042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623927370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558623930854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623932479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558623935010
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1558623950917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558623954745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624079698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624079713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624080323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624080854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624086995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624086995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624087854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624088385
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1558624107354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624109932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624111417
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624111557
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558624111557
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1558624113588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624114979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624122635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1558624122667
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1558624129417
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1558624129448
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace",1558624129698
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1558624140432
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1558624142823
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1558624144557
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1558624144620
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1558624145026
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1558624145057
started,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1558624145088
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1558624145088
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1558624145229
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1558624145229
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1558624145323
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1558624145370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624145401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624172542
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1558624172573
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1558624173073
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1558624173901
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1558624177292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624178276
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1558624184135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624184182
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1558624184198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624184479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624184651
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1558624187010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624187885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624188807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624188901
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558624188901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624197276
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1558624213010
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1558624226479
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624229932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624230042
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1558624233167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624233385
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624243104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1558624247776
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1558624249667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1558624249932
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1558624252042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1558624252338
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1558624254995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1558624255229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1558624257542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1558624259854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1558624262182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558624268088
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1558624283167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558624283417
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624287120
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1558624289635
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1558624293026
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1558624298588
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1558624303276
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1558624305854
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1558624310573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1558624310823
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1558624344463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1558624352760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624353854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624358510
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1558624358635
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558624358635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624361385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1558624365698
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1558624365838
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1558624365901
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1558624365901
